meeting_id,race_id,race_date,track,race_time,race_class,race_distance,race_prizes,position,trap,dog_id,dog_name,trainer,comments,starting_price,time_s,time_distance,birth_date,weight,color,sire,dam,breeding_info,race_url,odds_ratio,time_seconds,primary_color,weight_kg,trap_numeric,distance_meters,comment_early_pace,comment_led,comment_crowded,comment_strong_finish,comment_middle_runner,comment_rails_runner,comment_wide_runner,dist_range_0_300m,dist_range_301_500m,dist_range_501_700m,dist_range_701_1000m,age_at_race,trap_track_bias
362856,648755,Monday 22nd June 2020,Henlow,12:52,A7,460m,1st £115 | Others £40 | Race Total £315,4th,6,529916,Droopys Crystal,C M Dibb,"QAw,Crd2",11/4,03.75,28.55 (1/2),May-2018,35.8,d - bk,Droopys Nidge,Droopys Dance,May-2018 | 35.8 | d - bk | Droopys Nidge - Droopys Dance,https://www.gbgb.org.uk/meeting/?meetingId=362856&raceId=648755,3.75,3.75,bk,35.8,6,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
362856,648755,Monday 22nd June 2020,Henlow,12:52,A7,460m,1st £115 | Others £40 | Race Total £315,5th,2,507103,Come Home,M A Wallis,Chl&Crd2&3,10/1,03.85,28.67 (1 1/2),Oct-2016,27.2,b - f,Adageo Bob,Collision Ivy,Oct-2016 | 27.2 | b - f | Adageo Bob - Collision Ivy,https://www.gbgb.org.uk/meeting/?meetingId=362856&raceId=648755,11.0,3.85,f,27.2,2,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
362856,648755,Monday 22nd June 2020,Henlow,12:52,A7,460m,1st £115 | Others £40 | Race Total £315,6th,3,535740,Empire King,V A Lea,Crd2,5/2F,03.86,28.73 (3/4),Aug-2018,31.2,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 31.2 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=362856&raceId=648755,3.5,3.86,bk,31.2,3,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363151,650680,Tuesday 30th June 2020,Henlow,10:07,A7,460m,1st £115 | Others £40 | Race Total £315,1st,2,525543,Savana Dave,G A Payne,"EP,ALd",11/4,03.78,28.18 (2),Oct-2017,33.1,d - be,Scolari Me Daddy,Lemon Lola,Oct-2017 | 33.1 | d - be | Scolari Me Daddy - Lemon Lola,https://www.gbgb.org.uk/meeting/?meetingId=363151&raceId=650680,3.75,3.78,be,33.1,2,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363151,650680,Tuesday 30th June 2020,Henlow,10:07,A7,460m,1st £115 | Others £40 | Race Total £315,2nd,5,511731,Shazzas Bullet,M A Wallis,"SAw,FinStr",2/1F,03.89,28.35 (2),Mar-2017,28.2,b - bk,Romeo Recruit,Black Reason,Mar-2017 | 28.2 | b - bk | Romeo Recruit - Black Reason,https://www.gbgb.org.uk/meeting/?meetingId=363151&raceId=650680,3.0,3.89,bk,28.2,5,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363151,650680,Tuesday 30th June 2020,Henlow,10:07,A7,460m,1st £115 | Others £40 | Race Total £315,3rd,1,518940,Fieldview Dinky,T J Nevin,RlsTMid,4/1,03.87,28.40 (3/4),Dec-2016,29.5,d - bk,Makeshift,Millridge Brae,Dec-2016 | 29.5 | d - bk | Makeshift - Millridge Brae,https://www.gbgb.org.uk/meeting/?meetingId=363151&raceId=650680,5.0,3.87,bk,29.5,1,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363151,650680,Tuesday 30th June 2020,Henlow,10:07,A7,460m,1st £115 | Others £40 | Race Total £315,4th,3,535740,Empire King,V A Lea,Crd1,4/1,03.81,28.49 (1),Aug-2018,31.3,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 31.3 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=363151&raceId=650680,5.0,3.81,bk,31.3,3,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363151,650680,Tuesday 30th June 2020,Henlow,10:07,A7,460m,1st £115 | Others £40 | Race Total £315,5th,4,523153,Dan The Tail,J M Ray,Crd1,9/1,03.83,28.50 (SH),Sep-2017,31.1,d - bk,Kisses For Cloda,Run On Cookie,Sep-2017 | 31.1 | d - bk | Kisses For Cloda - Run On Cookie,https://www.gbgb.org.uk/meeting/?meetingId=363151&raceId=650680,10.0,3.83,bk,31.1,4,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363151,650680,Tuesday 30th June 2020,Henlow,10:07,A7,460m,1st £115 | Others £40 | Race Total £315,6th,6,527665,Savana Medusa,D J Atkins,"EP,Crd2",9/2,03.79,28.76 (3 1/4),Feb-2018,27.3,b - bd,Ballymac Eske,Stouke Bird,Feb-2018 | 27.3 | b - bd | Ballymac Eske - Stouke Bird,https://www.gbgb.org.uk/meeting/?meetingId=363151&raceId=650680,5.5,3.79,bd,27.3,6,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363467,652613,Tuesday 7th July 2020,Henlow,08:43,A6,460m,1st £120 | Others £35 | Race Total £295,1st,2,538739,Longrange Pat,I Zivkovic,"QAw,LdT3&Fr4",10/3,03.74,28.21 (3 1/2),Sep-2018,33.3,d - bk,Pat C Sabbath,Final Gem,Sep-2018 | 33.3 | d - bk | Pat C Sabbath - Final Gem,https://www.gbgb.org.uk/meeting/?meetingId=363467&raceId=652613,4.333333333333334,3.74,bk,33.3,2,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363467,652613,Tuesday 7th July 2020,Henlow,08:43,A6,460m,1st £120 | Others £35 | Race Total £295,2nd,3,498617,Greenhill Charm,J M Ray,RanOnStr,11/4,03.81,28.49 (3 1/2),Apr-2016,29.6,b - bk,Superior Product,Rockburst Pearl,Apr-2016 | 29.6 | b - bk | Superior Product - Rockburst Pearl,https://www.gbgb.org.uk/meeting/?meetingId=363467&raceId=652613,3.75,3.81,bk,29.6,3,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363467,652613,Tuesday 7th July 2020,Henlow,08:43,A6,460m,1st £120 | Others £35 | Race Total £295,3rd,5,510405,Princess Amira,L G Tuffin,"EP,Ld3To4",7/1,03.80,28.52 (NK),Sep-2016,30.0,b - bk,Laughil Blake,Best Special,Sep-2016 | 30.0 | b - bk | Laughil Blake - Best Special,https://www.gbgb.org.uk/meeting/?meetingId=363467&raceId=652613,8.0,3.8,bk,30.0,5,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363467,652613,Tuesday 7th July 2020,Henlow,08:43,A6,460m,1st £120 | Others £35 | Race Total £295,4th,4,535740,Empire King,V A Lea,LckEP,7/1,03.86,28.60 (1),Aug-2018,31.5,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 31.5 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=363467&raceId=652613,8.0,3.86,bk,31.5,4,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363467,652613,Tuesday 7th July 2020,Henlow,08:43,A6,460m,1st £120 | Others £35 | Race Total £295,5th,1,508125,Savana Bear,M E Westwood,Crd2,5/4F,03.85,28.82 (2 3/4),Jun-2016,32.9,d - bd,Kinloch Brae,Ascot Lydia,Jun-2016 | 32.9 | d - bd | Kinloch Brae - Ascot Lydia,https://www.gbgb.org.uk/meeting/?meetingId=363467&raceId=652613,2.25,3.85,bd,32.9,1,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363467,652613,Tuesday 7th July 2020,Henlow,08:43,A6,460m,1st £120 | Others £35 | Race Total £295,6th,6,522189,Fieldview Flash,T J Nevin,SAw,12/1,03.87,28.90 (1),Jun-2017,25.3,b - be,Confident Rankin,Tyra Evita,Jun-2017 | 25.3 | b - be | Confident Rankin - Tyra Evita,https://www.gbgb.org.uk/meeting/?meetingId=363467&raceId=652613,13.0,3.87,be,25.3,6,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363660,654079,Sunday 12th July 2020,Henlow,16:28,A8,460m,1st £110 | Others £35 | Race Total £285,1st,3,538599,Ryder Izzy,M E Westwood,"Mid,Bmp1,Ld4",8/1,03.85,28.37 (1 3/4),Nov-2018,29.0,b - bd,Droopys Jet,Churchtown Mimee,Nov-2018 | 29.0 | b - bd | Droopys Jet - Churchtown Mimee,https://www.gbgb.org.uk/meeting/?meetingId=363660&raceId=654079,9.0,3.85,bd,29.0,3,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363660,654079,Sunday 12th July 2020,Henlow,16:28,A8,460m,1st £110 | Others £35 | Race Total £285,2nd,1,505077,Fieldview Val,T J Nevin,"Rls,Ld2T4",5/1,03.88,28.51 (1 3/4),Oct-2016,29.7,b - wbk,Knockglass Billy,Coolavanny Pandy,Oct-2016 | 29.7 | b - wbk | Knockglass Billy - Coolavanny Pandy,https://www.gbgb.org.uk/meeting/?meetingId=363660&raceId=654079,6.0,3.88,bk,29.7,1,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363660,654079,Sunday 12th July 2020,Henlow,16:28,A8,460m,1st £110 | Others £35 | Race Total £285,3rd,6,531393,Lady Speranza,G E Elwell,FcdVW1T2,3/1,03.86,28.61 (1 1/4),Jun-2018,25.7,b - bk,Ballymac Eske,Cat Girl,Jun-2018 | 25.7 | b - bk | Ballymac Eske - Cat Girl,https://www.gbgb.org.uk/meeting/?meetingId=363660&raceId=654079,4.0,3.86,bk,25.7,6,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363660,654079,Sunday 12th July 2020,Henlow,16:28,A8,460m,1st £110 | Others £35 | Race Total £285,4th,2,526826,Only One Coady,J M Ray,"MidTRls,LdT2",11/2,03.76,28.71 (1 1/4),Dec-2017,32.1,d - bk,Kisses For Cloda,Kathleens Rabbo,Dec-2017 | 32.1 | d - bk | Kisses For Cloda - Kathleens Rabbo,https://www.gbgb.org.uk/meeting/?meetingId=363660&raceId=654079,6.5,3.76,bk,32.1,2,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363660,654079,Sunday 12th July 2020,Henlow,16:28,A8,460m,1st £110 | Others £35 | Race Total £285,5th,4,535740,Empire King,V A Lea,"Mid,Bmp1",1/1F,03.83,28.74 (NK),Aug-2018,30.9,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 30.9 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=363660&raceId=654079,2.0,3.83,bk,30.9,4,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363660,654079,Sunday 12th July 2020,Henlow,16:28,A8,460m,1st £110 | Others £35 | Race Total £285,6th,5,511650,Savana Mick,J M Ray,"MidTW,SAw",10/1,03.97,28.84 (1 1/4),Nov-2016,35.4,d - bd,Skywalker Puma,Windmill Beauty,Nov-2016 | 35.4 | d - bd | Skywalker Puma - Windmill Beauty,https://www.gbgb.org.uk/meeting/?meetingId=363660&raceId=654079,11.0,3.97,bd,35.4,5,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363794,655265,Friday 17th July 2020,Henlow,08:27,A8,460m,1st £110 | Others £35 | Race Total £285,1st,4,535740,Empire King,V A Lea,"EP,LdT1,CmAg",11/8F,03.85,28.04 (4 3/4),Aug-2018,30.9,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 30.9 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=363794&raceId=655265,2.375,3.85,bk,30.9,4,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363794,655265,Friday 17th July 2020,Henlow,08:27,A8,460m,1st £110 | Others £35 | Race Total £285,2nd,1,507156,Narcos,A P Tuffin,LdTRnIn,5/2,03.86,28.41 (4 3/4),Sep-2016,29.7,d - bk,Droopys Nidge,Natureofthetrade,Sep-2016 | 29.7 | d - bk | Droopys Nidge - Natureofthetrade,https://www.gbgb.org.uk/meeting/?meetingId=363794&raceId=655265,3.5,3.86,bk,29.7,1,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363794,655265,Friday 17th July 2020,Henlow,08:27,A8,460m,1st £110 | Others £35 | Race Total £285,3rd,3,515691,Longacres Bandit,G E Elwell,"Crd4,Styd",11/1,03.89,28.59 (2 1/4),Jun-2017,32.3,d - bd,Kinloch Brae,Hather Kim,Jun-2017 | 32.3 | d - bd | Kinloch Brae - Hather Kim,https://www.gbgb.org.uk/meeting/?meetingId=363794&raceId=655265,12.0,3.89,bd,32.3,3,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363794,655265,Friday 17th July 2020,Henlow,08:27,A8,460m,1st £110 | Others £35 | Race Total £285,4th,2,531647,Idolised,J S J Simpson,"VSAw,Crd 3/4",6/1,04.03,28.60 (SH),Jul-2018,31.6,d - bk,Ballymac Vic,Final Shannon,Jul-2018 | 31.6 | d - bk | Ballymac Vic - Final Shannon,https://www.gbgb.org.uk/meeting/?meetingId=363794&raceId=655265,7.0,4.03,bk,31.6,2,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363794,655265,Friday 17th July 2020,Henlow,08:27,A8,460m,1st £110 | Others £35 | Race Total £285,5th,5,493016,Manu Folly,G E Elwell,Crd 3/4,10/1,03.87,28.69 (1),Nov-2015,27.8,b - bk,Superior Product,Lavally Diva,Nov-2015 | 27.8 | b - bk | Superior Product - Lavally Diva,https://www.gbgb.org.uk/meeting/?meetingId=363794&raceId=655265,11.0,3.87,bk,27.8,5,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363794,655265,Friday 17th July 2020,Henlow,08:27,A8,460m,1st £110 | Others £35 | Race Total £285,6th,6,515155,Talking Lulu,V K Thom,Crd 3/4,3/1,03.88,29.04 (4 1/2),May-2017,28.4,b - bk,Pat C Sabbath,Rockburst Pearl,May-2017 | 28.4 | b - bk | Pat C Sabbath - Rockburst Pearl,https://www.gbgb.org.uk/meeting/?meetingId=363794&raceId=655265,4.0,3.88,bk,28.4,6,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363995,656558,Tuesday 21st July 2020,Henlow,09:18,A7,460m,1st £115 | Others £35 | Race Total £290,1st,5,519432,Harry The Champ,J Blunt,"QAw,ALd",11/1,03.78,28.44 (1 3/4),Jun-2017,37.0,d - bk,Head Bound,Sylviasmamasaid,Jun-2017 | 37.0 | d - bk | Head Bound - Sylviasmamasaid,https://www.gbgb.org.uk/meeting/?meetingId=363995&raceId=656558,12.0,3.78,bk,37.0,5,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363995,656558,Tuesday 21st July 2020,Henlow,09:18,A7,460m,1st £115 | Others £35 | Race Total £290,2nd,6,509684,Savana Jester,G A Payne,"EP,AHndy",5/4F,03.82,28.57 (1 3/4),Sep-2016,34.1,d - bk,Droopys Jet,Expert Jess,Sep-2016 | 34.1 | d - bk | Droopys Jet - Expert Jess,https://www.gbgb.org.uk/meeting/?meetingId=363995&raceId=656558,2.25,3.82,bk,34.1,6,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363995,656558,Tuesday 21st July 2020,Henlow,09:18,A7,460m,1st £115 | Others £35 | Race Total £290,3rd,2,528593,All Messed Up,V A Lea,"SAw,Crd3,FinStr",7/1,03.89,28.61 (1/2),Jan-2018,28.6,b - be,Holdem Spy,Holdem Jenga,Jan-2018 | 28.6 | b - be | Holdem Spy - Holdem Jenga,https://www.gbgb.org.uk/meeting/?meetingId=363995&raceId=656558,8.0,3.89,be,28.6,2,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363995,656558,Tuesday 21st July 2020,Henlow,09:18,A7,460m,1st £115 | Others £35 | Race Total £290,4th,1,518940,Fieldview Dinky,T J Nevin,Crd4,7/1,03.84,28.88 (3 1/2),Dec-2016,30.9,d - bk,Makeshift,Millridge Brae,Dec-2016 | 30.9 | d - bk | Makeshift - Millridge Brae,https://www.gbgb.org.uk/meeting/?meetingId=363995&raceId=656558,8.0,3.84,bk,30.9,1,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363995,656558,Tuesday 21st July 2020,Henlow,09:18,A7,460m,1st £115 | Others £35 | Race Total £290,5th,4,538737,Makeit Nancy,R J Overton,Crd3,3/1,03.86,28.89 (SH),Jan-2019,26.6,b - bd,Eden The Kid,Baran Barracuda,Jan-2019 | 26.6 | b - bd | Eden The Kid - Baran Barracuda,https://www.gbgb.org.uk/meeting/?meetingId=363995&raceId=656558,4.0,3.86,bd,26.6,4,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
363995,656558,Tuesday 21st July 2020,Henlow,09:18,A7,460m,1st £115 | Others £35 | Race Total £290,6th,3,535740,Empire King,V A Lea,Crd3,3/1,03.81,28.94 (3/4),Aug-2018,30.7,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 30.7 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=363995&raceId=656558,4.0,3.81,bk,30.7,3,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364145,657881,Sunday 26th July 2020,Henlow,14:32,A7,460m,1st £115 | Others £35 | Race Total £290,1st,1,530253,Waikiki Alex,S J Rayner,"LdT 1/2,Bmp&LdRnIn,(HndTm)",5/2,-,28.90 (SH),May-2018,28.2,b - bk,Kinloch Brae,Frankies Lady,May-2018 | 28.2 | b - bk | Kinloch Brae - Frankies Lady,https://www.gbgb.org.uk/meeting/?meetingId=364145&raceId=657881,3.5,0.0,bk,28.2,1,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364145,657881,Sunday 26th July 2020,Henlow,14:32,A7,460m,1st £115 | Others £35 | Race Total £290,2nd,5,516910,Sink The Enemy,J Bloomfield,"Ld 1/2TBmpRnIn,(HT)",7/4F,-,28.91 (SH),Sep-2016,34.4,d - bk,Laughil Blake,Ryma Boca,Sep-2016 | 34.4 | d - bk | Laughil Blake - Ryma Boca,https://www.gbgb.org.uk/meeting/?meetingId=364145&raceId=657881,2.75,0.0,bk,34.4,5,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364145,657881,Sunday 26th July 2020,Henlow,14:32,A7,460m,1st £115 | Others £35 | Race Total £290,3rd,6,497986,Tree Top Bubbles,C Wilson,"Wide,Bmp2,(HT)",7/1,-,28.92 (SH),Sep-2015,32.6,d - be,Droopys Scolari,Blue Aero,Sep-2015 | 32.6 | d - be | Droopys Scolari - Blue Aero,https://www.gbgb.org.uk/meeting/?meetingId=364145&raceId=657881,8.0,0.0,be,32.6,6,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364145,657881,Sunday 26th July 2020,Henlow,14:32,A7,460m,1st £115 | Others £35 | Race Total £290,4th,4,535740,Empire King,V A Lea,"MidTRls,Bmp2,(HT)",3/1,-,29.23 (4),Aug-2018,30.9,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 30.9 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=364145&raceId=657881,4.0,0.0,bk,30.9,4,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364145,657881,Sunday 26th July 2020,Henlow,14:32,A7,460m,1st £115 | Others £35 | Race Total £290,5th,3,508971,Longtail Sally,S J Pedder,"MidTRls,Bmp 1/2,(HT)",9/2,-,29.54 (4),Oct-2016,27.6,b - bk,Makeshift,Swift Donna,Oct-2016 | 27.6 | b - bk | Makeshift - Swift Donna,https://www.gbgb.org.uk/meeting/?meetingId=364145&raceId=657881,5.5,0.0,bk,27.6,3,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364145,657881,Sunday 26th July 2020,Henlow,14:32,A7,460m,1st £115 | Others £35 | Race Total £290,6th,2,529383,Fieldview Andy,T J Nevin,"MidTRls,Bmp2& 1/2,(HT)",12/1,-,29.71 (2),Aug-2017,35.0,d - bk,Laughil Blake,Fast Fit Misty,Aug-2017 | 35.0 | d - bk | Laughil Blake - Fast Fit Misty,https://www.gbgb.org.uk/meeting/?meetingId=364145&raceId=657881,13.0,0.0,bk,35.0,2,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364278,659072,Friday 31st July 2020,Henlow,10:07,A7,460m,1st £115 | Others £35 | Race Total £290,1st,5,523465,Demolition Dolly,J M Ray,"Ld3,(HT)",9/1,-,28.32 (1/2),Sep-2017,26.5,b - bd,Droopys Jet,Letmebelucky,Sep-2017 | 26.5 | b - bd | Droopys Jet - Letmebelucky,https://www.gbgb.org.uk/meeting/?meetingId=364278&raceId=659072,10.0,0.0,bd,26.5,5,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364278,659072,Friday 31st July 2020,Henlow,10:07,A7,460m,1st £115 | Others £35 | Race Total £290,2nd,6,493016,Manu Folly,G E Elwell,"ChlFr 3/4,(HT)",9/1,-,28.36 (1/2),Nov-2015,27.6,b - bk,Superior Product,Lavally Diva,Nov-2015 | 27.6 | b - bk | Superior Product - Lavally Diva,https://www.gbgb.org.uk/meeting/?meetingId=364278&raceId=659072,10.0,0.0,bk,27.6,6,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364278,659072,Friday 31st July 2020,Henlow,10:07,A7,460m,1st £115 | Others £35 | Race Total £290,3rd,2,532767,Fieldview Bambam,T J Nevin,"EP,Crd 3/4,RanOn,(HT)",3/1,-,28.57 (2 3/4),Jun-2018,24.3,b - bk,Boherna House,Galway Fancy,Jun-2018 | 24.3 | b - bk | Boherna House - Galway Fancy,https://www.gbgb.org.uk/meeting/?meetingId=364278&raceId=659072,4.0,0.0,bk,24.3,2,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364278,659072,Friday 31st July 2020,Henlow,10:07,A7,460m,1st £115 | Others £35 | Race Total £290,4th,3,535740,Empire King,V A Lea,"Bmp 1/2,(HT)",9/4JF,-,28.71 (1 3/4),Aug-2018,31.1,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 31.1 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=364278&raceId=659072,0.0,0.0,bk,31.1,3,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364278,659072,Friday 31st July 2020,Henlow,10:07,A7,460m,1st £115 | Others £35 | Race Total £290,5th,4,525325,Makeit Patchys,F J Gray,"EP,LdT3,Crd 3/4,(HT)",4/1,-,28.81 (1 1/4),Oct-2017,29.6,b - bk,Ballymac Vic,Patchys Kerry,Oct-2017 | 29.6 | b - bk | Ballymac Vic - Patchys Kerry,https://www.gbgb.org.uk/meeting/?meetingId=364278&raceId=659072,5.0,0.0,bk,29.6,4,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364278,659072,Friday 31st July 2020,Henlow,10:07,A7,460m,1st £115 | Others £35 | Race Total £290,6th,1,535819,Agincourt Iris,J M Ray,"SAw,Bmp 1/2,(HT)",9/4JF,-,28.95 (1 3/4),Jul-2018,25.8,b - be,Droopys Nidge,Leamaneigh Sive,Jul-2018 | 25.8 | b - be | Droopys Nidge - Leamaneigh Sive,https://www.gbgb.org.uk/meeting/?meetingId=364278&raceId=659072,0.0,0.0,be,25.8,1,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364506,660850,Friday 7th August 2020,Henlow,08:43,A7,460m,1st £115 | Others £35 | Race Total £290,1st,3,529972,Savana Impact,J M Ray,"Ld 3/4,Styd,(HT)",7/1,-,28.48 (1),Jun-2017,33.2,d - bk,Skywalker Puma,Springwell Watsy,Jun-2017 | 33.2 | d - bk | Skywalker Puma - Springwell Watsy,https://www.gbgb.org.uk/meeting/?meetingId=364506&raceId=660850,8.0,0.0,bk,33.2,3,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364506,660850,Friday 7th August 2020,Henlow,08:43,A7,460m,1st £115 | Others £35 | Race Total £290,2nd,2,535738,Solid Sadio,G E Elwell,"FinStr,(HT)",7/4F,-,28.57 (1),Aug-2018,30.5,d - bk,Droopys Nidge,Kilara Alice,Aug-2018 | 30.5 | d - bk | Droopys Nidge - Kilara Alice,https://www.gbgb.org.uk/meeting/?meetingId=364506&raceId=660850,2.75,0.0,bk,30.5,2,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364506,660850,Friday 7th August 2020,Henlow,08:43,A7,460m,1st £115 | Others £35 | Race Total £290,3rd,1,507156,Narcos,A P Tuffin,"QAw,LdT 3/4,(HT)",11/4,-,28.66 (1),Sep-2016,29.5,d - bk,Droopys Nidge,Natureofthetrade,Sep-2016 | 29.5 | d - bk | Droopys Nidge - Natureofthetrade,https://www.gbgb.org.uk/meeting/?meetingId=364506&raceId=660850,3.75,0.0,bk,29.5,1,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364506,660850,Friday 7th August 2020,Henlow,08:43,A7,460m,1st £115 | Others £35 | Race Total £290,4th,6,506382,Betsys Bailey,T J Nevin,"Wide,(HT)",7/1,-,28.70 (1/2),Oct-2016,28.7,b - wbe,Zero Ten,Garrison Malawi,Oct-2016 | 28.7 | b - wbe | Zero Ten - Garrison Malawi,https://www.gbgb.org.uk/meeting/?meetingId=364506&raceId=660850,8.0,0.0,be,28.7,6,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364506,660850,Friday 7th August 2020,Henlow,08:43,A7,460m,1st £115 | Others £35 | Race Total £290,5th,4,535740,Empire King,V A Lea,"Crd1&3,(HT)",3/1,-,28.71 (SH),Aug-2018,31.2,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 31.2 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=364506&raceId=660850,4.0,0.0,bk,31.2,4,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364506,660850,Friday 7th August 2020,Henlow,08:43,A7,460m,1st £115 | Others £35 | Race Total £290,6th,5,507345,Mustang Nelson,G E Elwell,"SAw,Crd1&3,(HT)",6/1,-,28.85 (1 3/4),Jul-2016,35.8,d - bk,Confident Rankin,Point Hondo,Jul-2016 | 35.8 | d - bk | Confident Rankin - Point Hondo,https://www.gbgb.org.uk/meeting/?meetingId=364506&raceId=660850,7.0,0.0,bk,35.8,5,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364738,662136,Tuesday 11th August 2020,Henlow,21:12,A7,460m,1st £115 | Others £35 | Race Total £290,1st,6,533612,Domino Charm,M A Wallis,"EP,Ld3",4/1,03.83,28.37 (1 1/2),Jul-2018,26.8,b - bk,Aero Majestic,Domino Storm,Jul-2018 | 26.8 | b - bk | Aero Majestic - Domino Storm,https://www.gbgb.org.uk/meeting/?meetingId=364738&raceId=662136,5.0,3.83,bk,26.8,6,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364738,662136,Tuesday 11th August 2020,Henlow,21:12,A7,460m,1st £115 | Others £35 | Race Total £290,2nd,2,494629,Offshore Chief,C J Joyce,Chl&Crd3,3/1,03.86,28.49 (1 1/2),Nov-2015,31.7,d - bk,Godsend,Loughlea Rush,Nov-2015 | 31.7 | d - bk | Godsend - Loughlea Rush,https://www.gbgb.org.uk/meeting/?meetingId=364738&raceId=662136,4.0,3.86,bk,31.7,2,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
364738,662136,Tuesday 11th August 2020,Henlow,21:12,A7,460m,1st £115 | Others £35 | Race Total £290,3rd,4,535740,Empire King,V A Lea,"QAw,LdTCrd3",11/4F,03.78,28.67 (2 1/4),Aug-2018,31.5,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 31.5 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=364738&raceId=662136,3.75,3.78,bk,31.5,4,460,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
